10.6.61.61;abramovitch.z11x9ax420x004
10.6.61.60;abramovitch.z11x9ax420x002
10.6.61.67;abramovitch.z11x9ax420x009
10.6.61.29;antminer_1
10.6.61.63;abramovitch.z11x9ax420x008
10.6.61.72;abramovitch.z11x9ax420x001
10.6.71.58;marco194702.l3x9bx014
10.6.71.73;GColurciello.l3x9bx019
10.6.71.101;nmc.228416
10.6.71.20;Pascale119.l3x9bx010
10.6.71.21;marco194702.l3x9bx151
10.6.71.23;marco194702.l3x9bx012
10.6.71.22;marco194702.l3x9bx003
10.6.71.1;GColurciello.l3x9bx017
10.6.71.71;GColurciello.l3x9bx015
10.6.71.38;marco194702.l3x9bx011
10.6.65.122;Prj1ru.s19px09x110x122
10.6.65.112;Grigorio.m30sx90x004
10.6.61.83;prj1ruNMC.s17px8ax56x059
10.6.61.188;prj1ruNMC.s17px8ax53x119
10.6.61.91;prj1ruNMC.s17px8ax53x195
10.6.61.93;prj1ruNMC.s17px8ax50x210
10.6.61.94;prj1ruNMC.s17px8ax53x191
10.6.61.99;
10.6.61.155;Marco194702.l3x8ax048
10.6.65.60;prj1ruNMC.s17px8ax50x168
10.6.65.62;tridentib.s17px8ax53x163
10.6.65.53;prj1ruNMC.s17px8ax50x231
10.6.65.51;tridentib.s17px8ax56x005
10.6.65.74;prj1ruNMC.s17px8ax50x002
10.6.65.209;prj1ruNMC.s17px8ax50x150
10.6.65.211;prj1ruNMC.s17px8ax53x154
10.6.65.212;prj1ruNMC.s17px8ax50x058
10.6.65.213;prj1ruNMC.s17px8ax50x198
10.6.65.210;prj1ruNMC.s17px8ax56x085
10.6.65.218;prj1ruNMC.s17px8ax53x015
10.6.65.214;Tridentib.s17px8ax56x043
10.6.65.215;tridentib.s17px8ax56x044
10.6.65.105;tridentib.s17px8ax50x048
10.6.65.222;prj1ruNMC.s17px8ax50x238
10.6.65.228;prj1ruNMC.s17px8ax50x116
10.6.65.232;
10.6.65.224;prj1ruNMC.s17px8ax50x159
10.6.65.226;Tridentib.s17px8ax50x154
10.6.65.233;prj1ruNMC.s17px8ax53x040
10.6.65.237;tridentib.s17px8ax53x189
10.6.65.235;prj1ruNMC.s17px8ax53x075
10.6.73.132;tridentib.s17px8ax53x165
10.6.65.230;prj1ruNMC.s17px8ax53x080
10.6.65.242;prj1ruNMC.s17px8ax56x016
10.6.65.241;tridentib.s17px8ax50x241
10.6.65.225;prj1ruNMC.s17px8ax56x056
10.6.65.248;prj1ruNMC.s17px8ax53x150
10.6.65.234;tridentib.s17px8ax50x127
10.6.61.100;prj1ruNMC.s17px8ax53x162
10.6.61.101;prj1ruNMC.s17px8ax50x107
10.6.61.105;Tridentib.s17px8ax50x049
10.6.61.114;prj1ruNMC.s17px8ax53x194
10.6.61.102;prj1ruNMC.s17px8ax53x060
10.6.61.104;tridentib.s17px8ax50x139
10.6.61.106;prj1ruNMC.s17px8ax50x004
10.6.61.146;tridentib.S17px8ax50x031
10.6.61.115;prj1ruNMC.S17px8ax53x082
10.6.61.145;prj1ruNMC.S17px8ax50x187
10.6.61.125;prj1ruNMC.s17px8ax53x155
10.6.61.140;prj1ruNMC.s17px8ax50x130
10.6.61.138;prj1ruNMC.s17px8ax50x230
10.6.61.143;prj1ruNMC.s17px8ax50x060
10.6.61.144;tridentib.s17px8ax50x034
10.6.61.200;prj1ruNMC.S17px8ax50x011
10.6.61.150;tridentib.s17px8ax50x222
10.6.61.148;prj1ruNMC.s17px8ax53x067
10.6.63.145;
10.6.63.138;prj1ruNMC.s17px8ax50x029
10.6.63.148;tridentib.s17px8ax56x014
10.6.63.150;prj1ruNMC.s17px8ax56x002
10.6.63.141;prj1ruNMC.s17px8ax50x041
10.6.63.170;prj1ruNMC.s17px8ax50x122
10.6.63.195;prj1ruNMC.s17px8ax53x183
10.6.63.202;prj1ruNMC.s17px8ax50x079
10.6.63.206;prj1ruNMC.s17px8ax50x091
10.6.63.217;prj1ruNMC.s17px8ax56x018
10.6.63.218;Tridentib.s17px8ax50x158
10.6.63.220;
10.6.63.219;
10.6.64.154;
10.6.64.150;tridentib.s17px8ax50x023
10.6.64.141;prj1ruNMC.s17px8ax53x057
10.6.64.136;prj1ruNMC.s17px8ax53x062
10.6.64.152;tridentib.s17px8ax50x226
10.6.64.149;prj1ruNMC.s17px8ax53x172
10.6.64.147;tridentib.s17px8ax53x160
10.6.64.66;prj1ruNMC.s17px8ax53x197
10.6.64.140;prj1ruNMC.s17px8ax53x091
10.6.64.134;
10.6.64.146;prj1ruNMC.s17px8ax53x188
10.6.64.133;prj1ruNMC.s17px8ax53x004
10.6.64.144;tridentib.s17px8ax53x046
10.6.64.131;Tridentib.s17px8ax53x110
10.6.64.142;tridentib.s17px8ax56x020
10.6.64.139;prj1ruNMC.s17px8ax50x102
10.6.64.148;prj1ruNMC.s17px8ax56x026
10.6.64.132;tridentib.s17px8ax56x032
10.6.61.128;prj1ruNMC.s17px8ax53x147
10.6.61.141;prj1ruNMC.s17px8ax53x087
10.6.64.126;AlexanderS.U6r001
10.6.64.128;EduardS.U6r002
10.6.64.129;GeorgS.U6r003
10.6.61.182;berryy77.Z15ex8ax200x001
10.6.61.181;sale89.Z15ex8ax200x001
10.6.67.41;leevlijter.s19jpx8ax104x02
10.6.67.42;leevlijter.s19jpx8ax104x01
10.6.67.36;bbgs-ru.s19jpx8ax96x023
10.6.62.187;SilvioM.L3x8ax080
10.6.62.160;SilvioM.L3x8ax059
10.6.67.38;bbgs-ru.s19jpx8ax96x008
10.6.71.205;KazhastanHustlersNMC.m20sx8ax68x003
10.6.71.57;Marco194702.m20sx8ax62x004
10.6.75.215;feelrus.s19x8ax95x294
10.6.75.222;feelrus.s19x8ax95x239
10.6.61.24;abramovitch.z11x9ax420x005
10.6.61.192;Bowser.T17x8ax42x010
10.6.70.28;Bowser.T17x9cx42x004
10.6.61.179;prj1ruNMC.s17px8ax53x159
10.6.61.159;prj1ruNMC.s17px8ax53x039
10.6.61.160;tridentib.s17px8ax50x035
10.6.61.32;prj1ruNMC.s17px8ax56x030
10.6.61.165;prj1ruNMC.s17px8ax53x077
10.6.61.164;tridentib.s17px8ax56x034
10.6.61.161;
10.6.61.168;prj1ruNMC.s17px8ax50x021
10.6.61.163;prj1ruNMC.s17px8ax50x030
10.6.61.166;prj1ruNMC.s17px8ax53x072
10.6.61.170;tridentib.s17px8ax50x004
10.6.61.169;prj1ruNMC.s17px8ax53x113
10.6.61.175;tridentib.s17px8ax53x148
10.6.61.189;prj1ruNMC.s17px8ax53x190
10.6.61.176;prj1ruNMC.s17px8ax56x009
10.6.61.173;tridentib.s17px8ax50x071
10.6.61.178;Tridentib.s17px8ax50x109
10.6.61.180;prj1ruNMC.s17px8ax56x073
10.6.61.183;tridentib.s17px8ax53x025
10.6.63.66;tridentib.s17px8ax50x112
10.6.63.71;prj1ruNMC.s17px8ax50x074
10.6.63.74;prj1ruNMC.s17px8ax50x105
10.6.63.94;prj1ruNMC.s17px8ax50x233
10.6.63.96;prj1ruNMC.s17px8ax53x038
10.6.63.102;prj1ruNMC.s17px8ax50x039
10.6.63.101;prj1ruNMC.s17px8ax50x106
10.6.63.100;prj1ruNMC.s17px8ax50x044
10.6.63.98;tridentib.s17px8ax53x176
10.6.63.99;
10.6.64.123;tridentib.s17px8ax50x196
10.6.61.190;
10.6.75.196;feelrus.s19x8ax95x286
10.6.75.188;Tridentib.s19px8ax95x078
10.6.75.205;Prj1ru.s19x09x95x649
10.6.75.212;Prj1ru.s19x8ax95x702
10.6.75.218;Prj1ru.s19x09x95x673
10.6.75.208;Prj1ru.s19px8ax110x031
10.6.75.221;Prj1ru.s19x09x95x739
10.6.75.223;Prj1ru.s19x09x95x700
10.6.75.214;Prj1ru.s19x09x95x682
10.6.75.203;feelrus.s19x8ax95x282
10.6.75.173;feelrus.s19x8ax82x067
10.6.75.209;feelrus.s19x8ax90x214
10.6.75.213;feelrus.s19x8ax95x248
10.6.70.29;NewminingCO.A1246x85x033
10.6.61.193;abramovitch.z11x9ax420x003
10.6.64.122;Marco194702.l3x8ax052
10.6.64.121;Marco194702.l3x8ax053
10.6.64.120;Marco194702.l3x8ax055
10.6.64.118;Marco194702.l3x8ax054
10.6.64.119;Marco194702.l3x8ax051
10.6.61.195;Marco194702.l3x8ax057
10.6.61.196;Marco194702.l3x8ax056
10.6.75.200;leevlijter.s19jpx8ax104x04
10.6.75.180;leevlijter.s19jpx8ax104x03
10.6.75.187;feelrus.s19x8ax82x052
10.6.75.207;feelrus.s19x8ax82x008
10.6.75.193;feelrus.s19x8ax90x198
10.6.75.159;feelrus.s19x8ax82x056
10.6.75.220;feelrus.s19x8ax82x019
10.6.62.61;Silh0uett3.L3x8ax027
10.6.62.18;SilvioM.L3x8ax096
10.6.62.20;SilvioM.L3x8ax067
10.6.62.95;SilvioM.L3x8ax056
10.6.62.175;SilvioM.L3x8ax061
10.6.62.163;SilvioM.L3x8ax074
10.6.62.64;Silh0uett3.L3x8ax002
10.6.62.248;SilvioM.L3x8ax054
10.6.75.178;feelrus.s19x8ax86x141
10.6.75.182;feelrus.s19x8ax82x012
10.6.75.195;feelrus.s19x8ax82x037
10.6.75.204;feelrus.s19x8ax82x028
10.6.75.199;feelrus.s19x8ax86x172
10.6.75.198;hoh996.S19x8ax90x003
10.6.75.210;hoh996.S19x8ax90x006
10.6.75.219;hoh996.S19x8ax90x005
10.6.75.194;hoh996.S19x8ax90x008
10.6.75.172;hoh996.S19x8ax90x001
10.6.75.171;hoh996.S19x8ax90x002
10.6.75.174;feelrus.s19x8ax90x212
10.6.65.39;
10.6.75.175;feelrus.s19x8ax95x296
10.6.75.231;hoh996.m30splx8ax104x001
10.6.75.234;hoh996.m30splx8ax104x002
10.6.75.230;hoh996.m30splx8ax104x003
10.6.75.233;hoh996.m30splx8ax104x004
10.6.75.232;hoh996.m30splx8ax104x005
10.6.75.240;hoh996.m30splx8ax104x006
10.6.75.238;hoh996.m30splx8ax104x007
10.6.75.237;hoh996.m30splx8ax104x008
10.6.75.239;hoh996.m30splx8ax104x009
10.6.75.235;
10.6.75.236;Rajat1975.m30splx8ax104x002
10.6.71.68;repairNMC.KixK.L32
10.6.70.30;marioneigert.l3x8ax035
10.6.62.247;Silh0uett3.L3x8ax038
10.6.75.192;feelrus.s19x8ax95x264
10.6.75.190;feelrus.s19x8ax82x060
10.6.75.202;feelrus.s19x8ax90x187
10.6.75.211;feelrus.t19x8ax84x112
10.6.75.191;feelrus.s19x8ax90x202
10.6.75.189;feelrus.s19x8ax82x006
10.6.75.228;feelrus.s19x8ax82x044
10.6.75.206;feelrus.s19x8ax82x038
10.6.75.183;feelrus.s19x8ax82x055
10.6.61.233;jackfrost.173608
10.6.61.232;jackfrost.173842
10.6.75.249;feelrus.s19x8ax90x229
10.6.75.245;Prj1ru.s19x8ax95x057
10.6.75.246;Tridentib.s19x8ax95x002
10.6.75.248;Prj1ru.s19x8ax95x196
10.6.62.50;aea199NMC.aea199x201541
10.6.75.168;Prj1ru.s19x09x95x690
10.6.75.216;feelrus.s19x8ax90x218
10.6.75.184;hoh996.S19x8ax90x004
10.6.75.244;feelrus.s19x8ax95x277
10.6.75.166;feelrus.s19x8ax90x189
10.6.75.241;Rajat1975.m30splx8ax104x001
10.6.75.161;feelrus.s19x8ax82x057
10.6.75.164;feelrus.s19x8ax82x018
10.6.75.163;feelrus.s19x8ax86x136
10.6.75.160;feelrus.t19x8ax90x181
10.6.67.21;
10.6.65.72;feelrus.s19x8ax82x021
10.6.70.3;Marco194702.L3x8ax022
10.6.70.4;marco194702.l3x8ax153
10.6.67.20;feelrus.s19x8ax90x183
10.6.65.79;feelrus.s19x8ax86x173
10.6.62.38;Marco194702.L3x8ax006
10.6.65.129;edakin75.m31sx8ax62x001
10.6.65.86;Grigorio.m20sx8ax68x001
10.6.65.85;Grigorio.m20sx8ax65x001
10.6.65.87;selvav.m20sx8ax68x001
10.6.65.80;Grigorio.A1166px8ax75x001
10.6.65.84;Grigorio.A1166px8ax75x002
10.6.65.81;Grigorio.A1166px8ax75x003
10.6.65.89;leevlijter.LT5px8ax2450x01
10.6.65.94;feelrus.s19x8ax90x226
10.6.65.95;feelrus.s19x8ax82x031
10.6.65.97;feelrus.s19x14x86x147
10.6.72.222;tridentib.s17px8ax53x007
10.6.72.217;prj1ruNMC.s17px8ax53x151
10.6.72.152;tridentib.s17px8ax53x027
10.6.72.245;prj1ruNMC.s17px8ax53x173
10.6.72.220;prj1ruNMC.s17px8ax50x212
10.6.72.241;prj1ruNMC.s17px8ax56x049
10.6.72.243;tridentib.s17px8ax53x037
10.6.72.227;prj1ruNMC.s17px8ax56x088
10.6.72.150;prj1ruNMC.s17px8ax53x035
10.6.72.240;prj1ruNMC.s17px8ax53x093
10.6.72.244;prj1ruNMC.s17px8ax56x012
10.6.72.228;tridentib.s17px8ax50x148
10.6.72.239;Tridentib.s17px8ax53x185
10.6.72.249;Tridentib.s17px8ax53x156
10.6.72.226;prj1ruNMC.s17px8ax50x092
10.6.72.236;prj1ruNMC.s17px8ax53x171
10.6.72.248;Tridentib.s17px8ax50x8a5
10.6.72.51;prj1ruNMC.s17px8ax53x118
10.6.72.247;tridentib.s17px8ax50x188
10.6.72.235;prj1ruNMC.s17px8ax50x191
10.6.72.203;prj1ruNMC.s17px8ax50x125
10.6.72.196;Tridentib.s17px8ax50x216
10.6.72.149;prj1ruNMC.s17px8ax53x050
10.6.72.148;prj1ruNMC.s17px8ax53x013
10.6.72.43;Tridentib.s17px8ax53x016
10.6.72.209;prj1ruNMC.s17px8ax50x046
10.6.72.208;tridentib.s17px8ax53x129
10.6.72.216;tridentib.s17px8ax50x186
10.6.72.224;prj1ruNMC.s17px8ax53x061
10.6.72.207;tridentib.s17px8ax56x063
10.6.72.215;prj1ruNMC.s17px8ax53x112
10.6.72.213;prj1ruNMC.s17px8ax50x185
10.6.72.221;prj1ruNMC.s17px8ax56x066
10.6.72.211;prj1ruNMC.s17px8ax50x167
10.6.72.212;prj1ruNMC.s17px8ax53x143
10.6.72.214;tridentib.s17px8ax53x054
10.6.72.191;tridentib.s17px8ax50x007
10.6.72.192;prj1ruNMC.s17px8ax53x017
10.6.72.61;prj1ruNMC.s17px8ax53x001
10.6.72.205;prj1ruNMC.s17px8ax56x048
10.6.72.204;prj1ruNMC.s17px8ax56x008
10.6.72.175;tridentib.s17px8ax53x179
10.6.72.195;prj1ruNMC.s17px8ax50x099
10.6.72.42;prj1ruNMC.s17px8ax53x002
10.6.72.52;prj1ruNMC.s17px8ax56x035
10.6.72.137;prj1ruNMC.s17px8ax53x052
10.6.72.139;tridentib.s17px8ax70x085
10.6.72.142;
10.6.72.141;prj1ruNMC.s17px8ax53x015
10.6.72.50;Tridentib.s17px8ax53x050
10.6.72.176;
10.6.72.178;tridentib.s17px8ax53x146
10.6.72.54;
10.6.72.63;prj1ruNMC.s17px14x53x023
10.6.72.180;prj1ruNMC.s17px8ax50x068
10.6.72.101;tridentib.s17px8ax50x005
10.6.72.53;tridentib.s17px8ax53x026
10.6.72.185;prj1ruNMC.s17px8ax50x192
10.6.72.184;tridentib.s17px8ax50x013
10.6.72.177;tridentib.s17px8ax50x024
10.6.72.202;prj1ruNMC.s17px8ax56x045
10.6.72.56;prj1ruNMC.s17px8ax56x089
10.6.72.197;prj1ruNMC.s17px8ax53x158
10.6.72.64;prj1ruNMC.s17px8ax53x012
10.6.72.168;prj1ruNMC.s17px8ax53x111
10.6.72.167;tridentib.s17px8ax50x115
10.6.72.166;tridentib.s17px8ax53x043
10.6.72.173;prj1ruNMC.s17px8ax53x078
10.6.72.172;
10.6.72.170;prj1ruNMC.s17px8ax50x208
10.6.72.135;tridentib.s17px8ax53x190
10.6.72.134;prj1ruNMC.s17px8ax50x003
10.6.72.130;tridentib.s17px8ax53x010
10.6.72.136;Tridentib.s17px8ax53x019
10.6.72.114;
10.6.72.111;prj1ruNMC.s17px8ax53x060
10.6.72.110;
10.6.72.113;prj1ruNMC.s17px8ax50x001
10.6.72.112;prj1ruNMC.s17px8ax53x054
10.6.72.108;prj1ruNMC.s17px8ax50x053
10.6.72.107;prj1ruNMC.s17px8ax53x034
10.6.72.160;tridentib.s17px8ax56x003
10.6.72.157;prj1ruNMC.s17px8ax50x036
10.6.72.158;tridentib.s17px8ax56x029
10.6.72.106;
10.6.72.161;Tridentib.S17px8ax53x098
10.6.72.159;prj1ruNMC.s17px8ax50x180
10.6.72.104;prj1ruNMC.s17px8ax53x040
10.6.72.128;prj1ruNMC.s17px8ax56x257
10.6.72.116;prj1ruNMC.s17px8ax53x039
10.6.72.125;prj1ruNMC.s17px8ax53x077
10.6.72.120;prj1ruNMC.s17px8ax53x021
10.6.72.126;tridentib.s17px8ax53x020
10.6.72.123;prj1ruNMC.s17px8ax50x039
10.6.72.121;prj1ruNMC.s17px8ax53x017
10.6.72.127;DevFee
10.6.72.122;prj1ruNMC.s17px8ax53x081
10.6.72.119;prj1ruNMC.s17px8ax53x023
10.6.72.100;prj1ruNMC.s17px8ax53x038
10.6.72.68;prj1ruNMC.s17px8ax53x225
10.6.72.67;tridentib.s17px8ax50x242
10.6.72.98;prj1ruNMC.s17px8ax50x004
10.6.72.97;tridentib.s17px8ax56x006
10.6.72.70;prj1ruNMC.s17px8ax53x009
10.6.72.95;tridentib.s17px14x53x029
10.6.72.92;prj1ruNMC.s17px8ax50x003
10.6.72.45;tridentib.s17px8ax50x214
10.6.72.91;DevFee
10.6.72.80;prj1ruNMC.s17px8ax53x041
10.6.72.79;prj1ruNMC.s17px8ax53x032
10.6.72.44;prj1ruNMC.s17px8ax53x011
10.6.72.90;prj1ruNMC.s17px8ax50x228
10.6.72.46;tridentib.s17px8ax56x068
10.6.72.81;prj1ruNMC.s17px8ax53x048
10.6.72.84;tridentib.s17px8ax50x047
10.6.72.82;prj1ruNMC.s17px8ax53x239
10.6.72.85;tridentib.s17px8ax53x030
10.6.73.236;prj1ruNMC.s17px8ax53x182
10.6.73.235;prj1ruNMC.s17px8ax56x084
10.6.73.139;tridentib.s17px8ax50x114
10.6.73.231;prj1ruNMC.s17px8ax50x077
10.6.73.234;tridentib.s17px14x53x038
10.6.73.209;prj1ruNMC.s17px8ax50x225
10.6.73.230;prj1ruNMC.s17px8ax53x059
10.6.73.207;prj1ruNMC.s17px8ax53x153
10.6.73.141;prj1ruNMC.s17px8ax50x100
10.6.73.228;prj1ruNMC.s17px8ax50x108
10.6.73.210;prj1ruNMC.s17px8ax53x049
10.6.73.142;tridentib.s17px8ax53x187
10.6.73.211;tridentib.s17px8ax50x172
10.6.73.227;tridentib.s17px8ax50x111
10.6.73.208;prj1ruNMC.s17px8ax50x140
10.6.73.214;prj1ruNMC.s17px8ax53x070
10.6.73.212;prj1ruNMC.s17px8ax50x195
10.6.73.203;
10.6.73.140;prj1ruNMC.s17px8ax53x138
10.6.73.245;Tridentib.s17px8ax53x139
10.6.73.240;tridentib.s17px8ax50x076
10.6.73.247;prj1ruNMC.s17px8ax53x166
10.6.73.204;
10.6.73.244;prj1ruNMC.s17px8ax53x032
10.6.73.225;prj1ruNMC.s17px8ax53x005
10.6.73.246;prj1ruNMC.s17px8ax50x085
10.6.73.239;prj1ruNMC.s17px8ax56x011
10.6.73.242;prj1ruNMC.s17px8ax50x149
10.6.73.221;tridentib.s17px8ax50x161
10.6.73.218;tridentib.s17px8ax53x073
10.6.73.232;tridentib.s17px8ax53x083
10.6.73.217;prj1ruNMC.S17px8ax50x094
10.6.73.223;prj1ruNMC.s17px8ax56x083
10.6.73.220;tridentib.s17px8ax50x219
10.6.61.44;SilvioM.L3x8ax053
10.6.75.150;YslayerHashMax.s19px8ax100x910
10.6.75.144;YslayerHashMax.s19px8ax100x904
10.6.75.154;YslayerHashMax.s19px8ax100x914
10.6.75.143;YslayerHashMax.s19px8ax100x903
10.6.75.142;YslayerHashMax.s19px8ax100x902
10.6.75.155;YslayerHashMax.s19px8ax100x915
10.6.75.148;YslayerHashMax.s19px8ax100x908
10.6.75.157;YslayerHashMax.s19px8ax100x917
10.6.75.152;YslayerHashMax.s19px8ax100x912
10.6.75.147;YslayerHashMax.s19px8ax100x907
10.6.75.149;YslayerHashMax.s19px8ax100x909
10.6.75.151;YslayerHashMax.s19px8ax100x911
10.6.75.145;YslayerHashMax.s19px8ax100x905
10.6.75.141;YslayerHashMax.s19px8ax100x901
10.6.75.153;YslayerHashMax.s19px8ax100x913
10.6.75.158;YslayerHashMax.s19px8ax100x918
10.6.75.146;YslayerHashMax.s19px8ax100x906
10.6.75.156;YslayerHashMax.s19px8ax100x916
10.6.62.6;Marco194702.L3x8ax003
10.6.73.110;tridentib.s17px14x53x049
10.6.73.111;tridentib.S17px8ax53x178
10.6.73.102;Tridentib.s17px14x53x031
10.6.73.112;tridentib.S17px8ax53x051
10.6.73.113;Tridentib.s17px8ax56x006
10.6.73.105;Tridentib.s17px8ax56x013
10.6.73.104;prj1ruNMC.S17pxKRx53x088
10.6.73.114;tridentib.s17px8ax50x187
10.6.73.115;tridentib.S17px8ax53x034
10.6.73.106;tridentib.S17px8ax50x015
10.6.73.116;tridentib.S17pxKRx50x070
10.6.73.117;tridentib.S17pxKRx50x117
10.6.73.108;tridentib.S17px8ax56x067
10.6.73.109;tridentib.S17px8ax53x164
10.6.73.124;tridentib.s17px8ax56x001
10.6.73.127;tridentib.s17px8ax53x101
10.6.73.135;tridentib.S17px8ax53x125
10.6.73.136;Tridentib.s17px8ax50x073
10.6.73.122;tridentib.S17px8ax53x053
10.6.73.123;prj1ruNMC.s17px14x53x058
10.6.73.133;tridentib.s17px14x53x045
10.6.73.134;tridentib.s17px14x53x037
10.6.73.120;tridentib.S17pxKRx53x074
10.6.73.121;Tridentib.s17px8ax50x137
10.6.73.131;prj1ruNMC.s17px8ax56x9992
10.6.73.119;prj1ruNMC.s17px8ax53x055
10.6.73.118;tridentib.s17px8ax50x215
10.6.73.129;tridentib.s17px14x53x099
10.6.73.128;tridentib.s17px8ax50x090
10.6.61.5;Marco194702.a4x8ax009
10.6.61.1;Marco194702.a4x8ax018
10.6.61.39;marco194702.a4x8ax003
10.6.61.13;Marco194702.a4x8ax016
10.6.61.121;marco194702.a4x8ax012
10.6.61.124;marco194702.a4x8ax004
10.6.61.126;marco194702.a4x8ax019
10.6.61.2;Marco194702.a4x8ax015
10.6.61.3;Marco194702.a4x8ax011
10.6.61.4;marco194702.a4x8ax008
10.6.61.41;Marco194702.a4x8ax002
10.6.61.45;Marco194702.a4x8ax005
10.6.61.51;Marco194702.a4x8ax006
10.6.61.58;marco194702.a4x8ax014
10.6.61.122;Marco194702.a4x8ax017
10.6.61.129;
10.6.75.139;Grigorio.M50x8ax112x001
10.6.75.138;Grigorio.M50x8ax112x002
10.6.75.135;
10.6.75.137;Saprsv.m20sx8ax68x001
10.6.75.136;Grigorio.m20sx8ax68x002
10.6.75.134;Saprsv.A1126Px8ax68x001
10.6.67.25;feelrus.s19x8ax90x204
10.6.75.133;feelrus.s19x14x86x175
10.6.75.131;cryptoman2000.k7x8ax58x001
10.6.75.129;russiacon.ka3x8ax166x001
10.6.75.130;maxim-kiz.hs3x8ax9x001
10.6.75.126;cryptoschwurb.ka3x8ax166x013
10.6.75.121;cryptoman2000.ka3x8a166x007
10.6.75.115;maxim-kiz.k7x8ax63x001
10.6.75.127;cryptoschwurb.ka3x8ax166x012
10.6.75.119;cryptoman2000.ka3x8a166x005
10.6.75.117;cryptoman2000.ka3x8a166x003
10.6.75.116;cryptoman2000.ka3x8a166x002
10.6.75.125;cryptoman2000.ka3x8a166x011
10.6.75.112;cryptoschwurb.k7x8ax58x005
10.6.75.124;cryptoman2000.ka3x8a166x010
10.6.75.123;cryptoman2000.ka3x8a166x009
10.6.75.114;cryptoman2000.k7x8ax58x004
10.6.75.140;feelrus.s19x14x82x016
10.6.75.113;cryptoman2000.k7x8ax58x003
10.6.75.122;cryptoman2000.ka3x8a166x008
10.6.75.120;cryptoman2000.ka3x8a166x006
10.6.75.118;cryptoman2000.ka3x8a166x004
10.6.67.18;feelrus.s19x8ax82x062
10.6.67.24;feelrus.s19x8ax90x205
10.6.67.23;RepairNMC.feelrus.s19x8ax82x053
10.6.67.22;feelrus.s19x8ax86x159
10.6.64.177;IESmedia.T17x8ax42x026
10.6.61.123;prj1ruNMC.s17px8ax50x064
10.6.61.158;
10.6.61.96;prj1ruNMC.S17px8ax50x190
10.6.61.142;prj1ruNMC.s17px8ax53x009
10.6.64.143;prj1ruNMC.s17px8ax56x023
10.6.64.145;prj1ruNMC.s17px8ax56x052
10.6.64.137;tridentib.s17px8ax56x065
10.6.63.39;prj1ruNMC.s17px8ax56x012
10.6.63.178;tridentib.s17px8ax53x094
10.6.72.189;
10.6.63.62;Irinarepair.S17plusx8ax70x002
10.6.64.243;Stonewell.S17plusx8ax70x940
10.6.66.18;newminingco.s17plusx8ax70x100
10.6.66.16;newminingco.s17plusx8ax70x126
10.6.66.29;newminingco.s17plusx8ax70x117
10.6.69.102;newminingco.s17plusx8ax70x119
10.6.66.37;newminingco.s17plusx8ax70x006
10.6.69.96;newminingco.s17plusx8ax70x113
10.6.66.4;newminingco.s17plusx8ax70x005
10.6.66.27;newminingco.s17plusx8ax70x037
10.6.66.31;newminingco.s17plusx8ax70x128
10.6.66.32;newminingco.s17plusx8ax70x097
10.6.66.36;newminingco.s17plusx8ax70x069
10.6.66.1;newminingco.s17plusx8ax70x004
10.6.66.26;newminingco.s17plusx8ax70x095
10.6.66.24;newminingco.s17plusx8ax70x121
10.6.66.9;newminingco.s17plusx8ax70x024
10.6.66.33;newminingco.s17plusx8ax70x112
10.6.69.100;newminingco.s17plusx8ax70x096
10.6.66.34;newminingco.s17plusx8ax70x125
10.6.66.6;newminingco.s17plusx8ax70x020
10.6.66.5;newminingco.s17plusx8ax70x122
10.6.66.7;newminingco.s17plusx8ax70x105
10.6.66.8;newminingco.s17plusx8ax70x099
10.6.66.10;newminingco.s17plusx8ax70x107
10.6.66.23;newminingco.s17plusx8ax70x035
10.6.66.11;newminingco.s17plusx8ax70x062
10.6.66.35;newminingco.s17plusx8ax70x068
10.6.69.93;newminingco.s17plusx8ax70x120
10.6.66.13;newminingco.s17plusx8ax70x109
10.6.66.15;newminingco.s17plusx8ax70x103
10.6.66.14;newminingco.s17plusx8ax70x027
10.6.75.110;SilvioM.L7x8ax8800x002
10.6.75.109;SilvioM.L7x8ax8800x003
10.6.75.111;SilvioM.L7x8ax8800x001
10.6.66.39;newminingco.s17plusx8ax70x076
10.6.66.40;newminingco.s17plusx8ax70x044
10.6.66.41;newminingco.s17plusx8ax70x043
10.6.61.26;IESmedia.t17x8ax42x003
10.6.75.97;Nikefreak.S19jpx8ax96x001
10.6.75.96;Nikefreak.S19jpx8ax96x002
10.6.64.69;maxim-kiz.M50x8ax114x001
10.6.64.68;4saneActive.M50x8ax114x001
10.6.61.127;newmininglRK.S17px8ax53x001
10.6.61.64;newmininglRK.S17x8ax70x001
10.6.70.45;KazhastanHustlersNMC.m20sx8ax68x002
10.6.62.57;Marco194702.L3x8ax023
10.6.62.59;Marco194702.L3x8ax010
10.6.62.113;aea199NMC.aea199x201527
10.6.62.135;Marco194702.L3x8ax047
10.6.65.109;prj1ru.s19x8ax95x036
10.6.65.113;prj1ru.s19x09x95x257
10.6.65.116;prj1ru.s19x14x95x402
10.6.65.114;Prj1ru.s19x8ax95x029
10.6.65.117;prj1ru.s19x9dx95x384
10.6.65.119;prj1ru.s19x9dx95x455
10.6.65.120;prj1ru.s19x8ax95x098
10.6.65.127;Prj1ru.s19x8ax95x778
10.6.65.124;prj1ru.s19x8ax95x169
10.6.65.123;prj1ru.s19x09x95x352
10.6.65.130;prj1ru.s19x8ax95x568
